txn_id,account_id,customer_id,timestamp,amount,currency,direction,channel,counterparty,counterparty_country
TXNF87EC13EB1,ACCF93E1896,CUST0039,2026-04-11T23:41:31,637.43,USD,credit,wire,Merchant/Chen,DE
TXNC3692446B9,ACC8B6FCD04,CUST0008,2026-04-12T00:21:15,1161.16,USD,debit,wire,Merchant/Petrov,FR
TXNB1E9A79CBC,ACCB661BBC7,CUST0043,2026-04-12T00:36:30,1123.28,USD,credit,wire,Merchant/Tanaka,FR
TXND050734DBF,ACC9DF7F4B1,CUST0004,2026-04-12T01:12:50,387.27,USD,credit,ach,Merchant/Khan,CA
TXNC952D291A9,ACCDFAA9A65,CUST0015,2026-04-12T01:32:03,326.64,USD,credit,wire,Merchant/Muller,CA
TXN005BD65475,ACC34B288A7,CUST0023,2026-04-12T01:40:06,94.16,USD,debit,ach,Merchant/Lee,FR
TXNB2A96659EC,ACCBA3FE629,CUST0024,2026-04-12T01:41:37,2769.9,USD,debit,wire,Merchant/Patel,CA
TXN1E5A30ADD0,ACCDFAA9A65,CUST0015,2026-04-12T02:07:14,230.19,USD,credit,wire,Merchant/Kim,CA
TXN5845CA8410,ACC2766D0F6,CUST0059,2026-04-12T03:13:48,78.64,USD,debit,ach,Merchant/Adeyemi,AU
TXN5C5CAC5877,ACC34B288A7,CUST0023,2026-04-12T05:48:35,62.19,USD,credit,ach,Merchant/Nguyen,FR
TXN44929C523F,ACCF93E1896,CUST0039,2026-04-12T06:17:11,678.16,USD,debit,card,Merchant/Adeyemi,DE
TXN58FED70451,ACC26A2D6FD,CUST0041,2026-04-12T06:27:04,460.47,USD,debit,card,Merchant/Adeyemi,DE
TXNC814DECACF,ACCB14E9F50,CUST0045,2026-04-12T07:37:03,1153.44,USD,debit,card,Merchant/Muller,AU
TXNEC61ED06AC,ACC2A9FC930,CUST0003,2026-04-12T07:52:28,592.64,USD,debit,card,Merchant/Garcia,FR
TXN1F9BBFBC69,ACC992DDE13,CUST0044,2026-04-12T08:20:27,2639.13,USD,credit,card,Merchant/Nguyen,AU
TXNB3FAD0A0FB,ACC992DDE13,CUST0044,2026-04-12T08:26:13,856.33,USD,debit,ach,Merchant/Tanaka,AU
TXN8C7D697CDD,ACCDF7CE462,CUST0036,2026-04-12T11:51:44,476.36,USD,debit,ach,Merchant/Rossi,US
TXNFDBFE23E32,ACCBA3FE629,CUST0024,2026-04-12T12:36:25,1842.39,USD,credit,wire,Merchant/Smith,CA
TXN4B7CDBE2AD,ACCD6B8F710,CUST0054,2026-04-12T12:44:41,463.98,USD,credit,card,Merchant/Khan,FR
TXN0DD4D85420,ACC1FBC4FA4,CUST0047,2026-04-12T13:36:09,3336.43,USD,credit,ach,Merchant/Silva,US
TXN9632B03F33,ACC3792DDE7,CUST0040,2026-04-12T15:34:00,4571.43,USD,debit,wire,Merchant/Rossi,FR
TXND24EB587D6,ACCD6B8F710,CUST0054,2026-04-12T16:16:48,452.56,USD,debit,card,Merchant/Brown,FR
TXN7E78FA3FC5,ACC5F505066,CUST0034,2026-04-12T16:52:47,3509.35,USD,debit,wire,Merchant/Osei,CA
TXN0D309ACF83,ACCB0FE7B8E,CUST0001,2026-04-12T17:08:54,1945.57,USD,debit,ach,Merchant/Khan,CA
TXN26CB5ED2F5,ACC037AE28A,CUST0060,2026-04-12T17:29:37,825.83,USD,debit,card,Merchant/Khan,US
TXN542638BF13,ACC2A9FC930,CUST0003,2026-04-12T20:39:09,292.08,USD,credit,card,Merchant/Lee,FR
TXN8D9473ED02,ACC8F4044E9,CUST0048,2026-04-12T20:55:32,261.65,USD,credit,ach,Merchant/Tanaka,CA
TXN1B9D3CBC1C,ACCB8287E65,CUST0021,2026-04-13T00:38:40,4153.61,USD,debit,card,Merchant/Kim,CA
TXNA7FDEDC7EB,ACC8B6FCD04,CUST0008,2026-04-13T02:02:52,1445.14,USD,credit,ach,Merchant/Nguyen,FR
TXN46B1E06D57,ACCD3D70815,CUST0053,2026-04-13T02:41:17,4850.22,USD,credit,ach,Merchant/Tanaka,US
TXN037383058B,ACC8BE54ED9,CUST0055,2026-04-13T04:36:08,2547.85,USD,credit,wire,Merchant/Cohen,US
TXN27DF179C84,ACCADFC9B64,CUST0033,2026-04-13T05:11:57,404.07,USD,credit,card,Merchant/Silva,DE
TXN8E4E89CD61,ACC2A9FC930,CUST0003,2026-04-13T05:25:26,266.07,USD,debit,card,Merchant/Ivanov,FR
TXND3E1DF7B33,ACCB0FE7B8E,CUST0001,2026-04-13T06:57:34,4571.11,USD,credit,card,Merchant/Garcia,CA
TXN02C0531DE5,ACCD41FFF7B,CUST0016,2026-04-13T07:40:15,767.97,USD,debit,card,Merchant/Rossi,DE
TXN23638DC14D,ACC28518DA9,CUST0037,2026-04-13T08:50:58,556.57,USD,debit,ach,Merchant/Khan,DE
TXN16600444A2,ACC3385515A,CUST0038,2026-04-13T09:13:34,564.83,USD,credit,card,Merchant/Kim,DE
TXNC21C1F8C63,ACC7D996011,CUST0031,2026-04-13T10:50:05,1540.31,USD,debit,wire,Merchant/Cohen,CA
TXNF48E849666,ACC2766D0F6,CUST0059,2026-04-13T12:54:45,866.62,USD,credit,ach,Merchant/Chen,AU
TXN1A77211206,ACC55550E81,CUST0008,2026-04-13T16:42:25,3665.04,USD,credit,wire,Merchant/Ivanov,FR
TXN8628A925E5,ACC2DFE4DB5,CUST0057,2026-04-13T16:46:25,3345.39,USD,debit,card,Merchant/Ivanov,GB
TXN52E1DAFBD6,ACCD078F631,CUST0002,2026-04-13T17:16:58,162.85,USD,credit,ach,Merchant/Muller,FR
TXNDE7A821A92,ACC34B288A7,CUST0023,2026-04-13T17:43:53,143.19,USD,debit,wire,Merchant/Smith,FR
TXN7E63963B4F,ACC120D4AAB,CUST0036,2026-04-13T18:34:57,94.07,USD,debit,card,Merchant/Osei,US
TXN61562C123D,ACC80F345A3,CUST0035,2026-04-13T19:03:04,246.62,USD,debit,wire,Merchant/Rossi,GB
TXN247F85D753,ACC9052B415,CUST0018,2026-04-13T19:32:32,3522.04,USD,credit,wire,Merchant/Cohen,DE
TXN0B94B6B578,ACCD41FFF7B,CUST0016,2026-04-13T21:12:46,453.83,USD,debit,wire,Merchant/Adeyemi,DE
TXN7E34DA0760,ACC97065F64,CUST0010,2026-04-13T23:14:16,246.4,USD,credit,card,Merchant/Adeyemi,GB
TXN6D9A1720FC,ACCFFABD1EA,CUST0058,2026-04-14T01:00:44,513.19,USD,debit,ach,Merchant/Adeyemi,CA
TXN513951E55B,ACC7D996011,CUST0031,2026-04-14T01:20:30,39889.04,USD,credit,wire,Overseas Trading Co 0,SY
TXN57F2789DF7,ACC1FBC4FA4,CUST0047,2026-04-14T01:22:49,1995.6,USD,credit,wire,Merchant/Nguyen,US
TXN47D214AC2F,ACCFE6F95D8,CUST0025,2026-04-14T01:43:28,839.73,USD,credit,card,Merchant/Santos,US
TXN732BE7546D,ACC5F505066,CUST0034,2026-04-14T02:46:21,356.24,USD,credit,card,Merchant/Novak,CA
TXN3F1D6363A2,ACC2A9FC930,CUST0003,2026-04-14T04:07:12,784.24,USD,credit,ach,Merchant/Kim,FR
TXNCE0F0BCE77,ACC8B6FCD04,CUST0008,2026-04-14T04:16:12,990.62,USD,debit,ach,Merchant/Petrov,FR
TXN7D0FAA2D16,ACCF93E1896,CUST0039,2026-04-14T04:22:49,854.85,USD,debit,card,Merchant/Cohen,DE
TXN1CF8B72330,ACCB2E3EE6C,CUST0049,2026-04-14T05:07:04,5048.36,USD,debit,ach,Merchant/Lee,FR
TXN580F32D205,ACC8F4044E9,CUST0048,2026-04-14T05:54:23,198.28,USD,debit,ach,Merchant/Brown,CA
TXNCEF04E0FB2,ACC992DDE13,CUST0044,2026-04-14T07:03:47,2905.59,USD,debit,card,Merchant/Nguyen,AU
TXNA06DBBEF84,ACC07354E61,CUST0009,2026-04-14T07:19:04,60.84,USD,credit,ach,Merchant/Santos,AU
TXN2088FA1B4B,ACC8B48892F,CUST0020,2026-04-14T07:46:59,674.79,USD,credit,card,Merchant/Santos,GB
TXNA20F99DAB6,ACC2DFE4DB5,CUST0057,2026-04-14T07:48:02,3168.49,USD,credit,wire,Merchant/Khan,GB
TXN1F0FCB59A2,ACCD3D70815,CUST0053,2026-04-14T09:01:59,2423.99,USD,debit,card,Merchant/Adeyemi,US
TXN496DCEE76F,ACC005E5FE7,CUST0006,2026-04-14T10:29:31,1021.45,USD,credit,card,Merchant/Muller,US
TXNC680B3FE3F,ACC4DF72E84,CUST0017,2026-04-14T14:15:15,5655.41,USD,debit,wire,Merchant/Nguyen,US
TXN5A334D65AA,ACCDFAA9A65,CUST0015,2026-04-14T14:54:52,663.09,USD,debit,ach,Merchant/Adeyemi,CA
TXN79B8E71D60,ACC2A9FC930,CUST0003,2026-04-14T15:59:15,845.13,USD,debit,wire,Merchant/Nguyen,FR
TXN4DE7A1E06E,ACC55550E81,CUST0008,2026-04-14T16:16:07,1851.11,USD,debit,card,Merchant/Novak,FR
TXN110D223E21,ACC3B707186,CUST0040,2026-04-14T17:06:20,1194.29,USD,credit,card,Merchant/Kim,FR
TXN128D54DB4F,ACC80F345A3,CUST0035,2026-04-14T17:21:48,326.6,USD,debit,ach,Merchant/Tanaka,GB
TXN23FB578E5B,ACCDFAA9A65,CUST0015,2026-04-14T17:23:21,529.3,USD,credit,ach,Merchant/Osei,CA
TXN85AEA43FED,ACC005E5FE7,CUST0006,2026-04-14T17:33:07,770.15,USD,credit,ach,Merchant/Nguyen,US
TXN74E328EDF1,ACCF7FB5134,CUST0019,2026-04-14T19:45:15,1205.36,USD,credit,card,Merchant/Garcia,AU
TXN59733E875D,ACC28518DA9,CUST0037,2026-04-14T22:53:44,832.7,USD,credit,ach,Merchant/Nguyen,DE
TXN701BC5AF99,ACCC8B09A22,CUST0028,2026-04-14T23:43:13,3612.46,USD,credit,wire,Merchant/Kim,US
TXNF3F8136502,ACCD6B8F710,CUST0054,2026-04-15T00:21:03,418.95,USD,debit,ach,Merchant/Adeyemi,FR
TXNF6D5E8687A,ACC2DFE4DB5,CUST0057,2026-04-15T00:56:35,2568.98,USD,debit,card,Merchant/Santos,GB
TXN9EF9BE7FB2,ACCDF7CE462,CUST0036,2026-04-15T00:57:34,114.58,USD,debit,wire,Merchant/Garcia,US
TXNA3E20D7BD4,ACC18950CCF,CUST0003,2026-04-15T01:02:24,437.71,USD,credit,card,Merchant/Osei,FR
TXN68786CB3F0,ACC45BC2335,CUST0046,2026-04-15T03:10:20,213.84,USD,credit,wire,Merchant/Kim,GB
TXN7A04D213DC,ACC2DFE4DB5,CUST0057,2026-04-15T07:29:16,2975.46,USD,credit,ach,Merchant/Osei,GB
TXNCC665D43A8,ACC460F828F,CUST0051,2026-04-15T09:15:03,4925.9,USD,credit,ach,Merchant/Smith,GB
TXNDE6B7E3FDD,ACCFFABD1EA,CUST0058,2026-04-15T11:51:00,866.37,USD,credit,card,Merchant/Patel,CA
TXN521AD8C656,ACCADFC9B64,CUST0033,2026-04-15T15:07:06,147.09,USD,debit,ach,Merchant/Lee,DE
TXNBFB7BB3DEC,ACC7C8EFC3F,CUST0020,2026-04-15T16:09:35,1198.21,USD,debit,card,Merchant/Kim,GB
TXN70FA20757C,ACC6C19808C,CUST0052,2026-04-15T16:16:16,163.05,USD,debit,wire,Merchant/Garcia,DE
TXN51A154B898,ACC5F505066,CUST0034,2026-04-15T20:58:33,2707.3,USD,debit,wire,Merchant/Nguyen,CA
TXNC871CBC68D,ACC196D2187,CUST0027,2026-04-15T22:16:26,2876.77,USD,debit,ach,Merchant/Silva,DE
TXND0CC2A4010,ACCD078F631,CUST0002,2026-04-15T22:46:43,337.95,USD,credit,wire,Merchant/Novak,FR
TXNCCB2059264,ACCB14E9F50,CUST0045,2026-04-15T22:54:06,1009.9,USD,credit,ach,Merchant/Muller,AU
TXN3B1C970B11,ACC3D6F214B,CUST0013,2026-04-15T23:21:39,194.34,USD,credit,wire,Merchant/Rossi,US
TXN7036D6F5E3,ACC7D996011,CUST0031,2026-04-16T01:20:30,22500.85,USD,debit,wire,Overseas Trading Co 1,SY
TXNEDAE49E515,ACC5F505066,CUST0034,2026-04-16T03:45:21,1888.28,USD,debit,ach,Merchant/Kim,CA
TXN6BD07B2214,ACC28518DA9,CUST0037,2026-04-16T06:59:32,289.49,USD,credit,card,Merchant/Smith,DE
TXNB1F078BB92,ACC2A9FC930,CUST0003,2026-04-16T08:06:35,615.48,USD,debit,ach,Merchant/Kim,FR
TXN4415E4453D,ACCD41FFF7B,CUST0016,2026-04-16T08:07:41,818.19,USD,credit,ach,Merchant/Smith,DE
TXNC07151039E,ACC6C19808C,CUST0052,2026-04-16T09:34:39,204.24,USD,debit,wire,Merchant/Garcia,DE
TXNB584F65621,ACCADFC9B64,CUST0033,2026-04-16T09:35:29,470.66,USD,debit,wire,Merchant/Ivanov,DE
TXN60C1B3B492,ACC26A2D6FD,CUST0041,2026-04-16T12:16:00,470.5,USD,debit,card,Merchant/Kim,DE
TXN408B57FFC3,ACCDF7CE462,CUST0036,2026-04-16T12:35:35,321.55,USD,credit,wire,Merchant/Nguyen,US
TXN88CF184C71,ACC8F4044E9,CUST0048,2026-04-16T13:21:23,761.83,USD,credit,wire,Merchant/Silva,CA
TXNFD8359CDB5,ACC7C8EFC3F,CUST0020,2026-04-16T14:56:04,1793.79,USD,debit,wire,Merchant/Chen,GB
TXN642937F056,ACC4CDE7B23,CUST0030,2026-04-16T17:00:35,1000.58,USD,debit,card,Merchant/Santos,US
TXN0DA085B111,ACC2DFE4DB5,CUST0057,2026-04-16T18:08:23,1744.5,USD,debit,ach,Merchant/Garcia,GB
TXNE998A3374B,ACCDC885386,CUST0050,2026-04-16T19:40:45,432.08,USD,credit,ach,Merchant/Novak,CA
TXNDC17D89D29,ACC8B6FCD04,CUST0008,2026-04-16T23:40:43,827.9,USD,debit,ach,Merchant/Patel,FR
TXN4D3ED5BE5F,ACCDFAA9A65,CUST0015,2026-04-17T02:45:54,827.69,USD,debit,card,Merchant/Lee,CA
TXNC3A843470E,ACCD3D70815,CUST0053,2026-04-17T05:14:45,3417.01,USD,debit,card,Merchant/Kim,US
TXND9C94FAD58,ACCB8287E65,CUST0021,2026-04-17T05:31:19,1494.05,USD,debit,card,Merchant/Rossi,CA
TXN5EAEE4DBEE,ACCEBDE943E,CUST0013,2026-04-17T05:37:17,267.83,USD,credit,ach,Merchant/Cohen,US
TXN60CFDFCBF4,ACC8BE54ED9,CUST0055,2026-04-17T07:54:25,2164.52,USD,debit,wire,Merchant/Cohen,US
TXNC04B8EF140,ACC34B288A7,CUST0023,2026-04-17T09:45:46,311.26,USD,debit,ach,Merchant/Garcia,FR
TXN91C6495DD2,ACCB2E3EE6C,CUST0049,2026-04-17T12:24:54,6008.69,USD,debit,card,Merchant/Santos,FR
TXNBB8334D58A,ACC07354E61,CUST0009,2026-04-17T13:19:18,308.42,USD,credit,card,Merchant/Patel,AU
TXNAACF6B2E1C,ACC34B288A7,CUST0023,2026-04-17T13:19:20,345.14,USD,credit,ach,Merchant/Adeyemi,FR
TXNE7F119410D,ACCD92A7827,CUST0030,2026-04-17T13:26:57,1097.4,USD,debit,ach,Merchant/Osei,US
TXN4CFF8A4240,ACC4786B687,CUST0032,2026-04-17T13:32:43,3528.77,USD,debit,card,Merchant/Kim,CA
TXNB3F16A8CDB,ACCDF7CE462,CUST0036,2026-04-17T14:11:27,60.2,USD,credit,wire,Merchant/Rossi,US
TXNCC266AE4C9,ACC28518DA9,CUST0037,2026-04-17T15:05:58,532.14,USD,debit,ach,Merchant/Osei,DE
TXN00F8F39010,ACC005E5FE7,CUST0006,2026-04-17T18:05:29,680.23,USD,debit,card,Merchant/Adeyemi,US
TXN54F7753D64,ACC3385515A,CUST0038,2026-04-17T20:04:29,342.9,USD,credit,card,Merchant/Lee,DE
TXN7CC86AA563,ACC037AE28A,CUST0060,2026-04-17T20:34:03,357.04,USD,debit,ach,Merchant/Silva,US
TXNF3669E6B65,ACCB0FE7B8E,CUST0001,2026-04-17T21:00:53,1403.08,USD,debit,card,Merchant/Smith,CA
TXNE7B952AB98,ACC8B48892F,CUST0020,2026-04-17T21:55:17,1354.49,USD,credit,card,Merchant/Tanaka,GB
TXN921B0FBF70,ACC9DF7F4B1,CUST0004,2026-04-17T22:36:27,155.3,USD,debit,wire,Merchant/Smith,CA
TXN621EE4442D,ACC34B288A7,CUST0023,2026-04-17T23:05:04,85.91,USD,debit,ach,Merchant/Kim,FR
TXN88446AF4F4,ACC28518DA9,CUST0037,2026-04-17T23:48:33,492.71,USD,debit,ach,Merchant/Garcia,DE
TXNC92A7F9166,ACC4CDE7B23,CUST0030,2026-04-17T23:51:38,105.35,USD,credit,wire,Merchant/Khan,US
TXN6790F22BB5,ACC8F4044E9,CUST0048,2026-04-18T00:08:20,186.14,USD,debit,ach,Merchant/Adeyemi,CA
TXN69188EFFAF,ACCD078F631,CUST0002,2026-04-18T00:13:26,391.03,USD,credit,wire,Merchant/Adeyemi,FR
TXNBB48DDB4BD,ACCF93E1896,CUST0039,2026-04-18T00:42:36,367.66,USD,credit,wire,Merchant/Patel,DE
TXND63AE2320C,ACC97065F64,CUST0010,2026-04-18T01:37:02,780.21,USD,debit,ach,Merchant/Muller,GB
TXNF3D2E86022,ACC8F4044E9,CUST0048,2026-04-18T02:04:31,600.23,USD,debit,wire,Merchant/Muller,CA
TXN9CB82F6529,ACC3B707186,CUST0040,2026-04-18T03:33:01,4224.81,USD,debit,ach,Merchant/Lee,FR
TXN201E7601A6,ACC9A196547,CUST0022,2026-04-18T04:01:49,577.98,USD,credit,wire,Merchant/Garcia,CA
TXN5494FD8F98,ACC1FBC4FA4,CUST0047,2026-04-18T09:19:23,2639.47,USD,credit,wire,Merchant/Silva,US
TXN836E7F086E,ACC3D6F214B,CUST0013,2026-04-18T09:55:34,856.83,USD,credit,card,Merchant/Lee,US
TXNC3101B28CF,ACCFFABD1EA,CUST0058,2026-04-18T10:25:06,377.81,USD,credit,card,Merchant/Brown,CA
TXN3FCC91E5EF,ACC3D04EDB1,CUST0011,2026-04-18T11:23:12,1290.46,USD,debit,wire,Merchant/Cohen,AU
TXN30EEF3ACE6,ACC9A196547,CUST0022,2026-04-18T12:15:42,764.23,USD,debit,ach,Merchant/Silva,CA
TXNFCE4557FED,ACCD6B8F710,CUST0054,2026-04-18T12:36:50,196.38,USD,credit,card,Merchant/Santos,FR
TXNE09E881295,ACC005E5FE7,CUST0006,2026-04-18T13:24:05,277.39,USD,debit,wire,Merchant/Adeyemi,US
TXN17609AD0C7,ACC8BE54ED9,CUST0055,2026-04-18T14:49:38,3615.88,USD,debit,wire,Merchant/Garcia,US
TXN3D82B420B9,ACCD078F631,CUST0002,2026-04-18T14:54:01,461.39,USD,credit,wire,Merchant/Muller,FR
TXNCE3A73DD33,ACC460F828F,CUST0051,2026-04-18T16:34:32,1532.43,USD,credit,card,Merchant/Chen,GB
TXN8C847D96AD,ACC2766D0F6,CUST0059,2026-04-18T19:27:22,803.22,USD,debit,ach,Merchant/Garcia,AU
TXN7E9F986E8A,ACC3D04EDB1,CUST0011,2026-04-18T20:28:08,1334.62,USD,credit,card,Merchant/Patel,AU
TXNA4117D12D5,ACC2DFE4DB5,CUST0057,2026-04-18T21:19:14,1008.34,USD,debit,ach,Merchant/Smith,GB
TXN5E4951F565,ACCB0FE7B8E,CUST0001,2026-04-18T21:35:54,3032.7,USD,debit,ach,Merchant/Muller,CA
TXN03F9D46DB7,ACCDF7CE462,CUST0036,2026-04-18T22:29:25,89.11,USD,debit,wire,Merchant/Osei,US
TXN121EE13096,ACC2766D0F6,CUST0059,2026-04-19T03:01:26,463.33,USD,debit,card,Merchant/Nguyen,AU
TXN3522918DF2,ACC8B48892F,CUST0020,2026-04-19T04:05:37,555.08,USD,credit,ach,Merchant/Adeyemi,GB
TXN9B2262F9EF,ACCFE6F95D8,CUST0025,2026-04-19T05:00:28,561.74,USD,debit,ach,Merchant/Lee,US
TXNEECFDB55A2,ACC8B48892F,CUST0020,2026-04-19T06:36:58,421.47,USD,credit,wire,Merchant/Novak,GB
TXN061D37380C,ACC4DF72E84,CUST0017,2026-04-19T07:34:41,3989.83,USD,credit,ach,Merchant/Garcia,US
TXN1A5212625A,ACC037AE28A,CUST0060,2026-04-19T09:40:39,522.45,USD,debit,wire,Merchant/Nguyen,US
TXN77D4C446CE,ACCB0FE7B8E,CUST0001,2026-04-19T13:11:37,3470.61,USD,debit,card,Merchant/Cohen,CA
TXN8D00CA3AFE,ACC5114AC6F,CUST0007,2026-04-19T13:18:11,386.51,USD,credit,ach,Merchant/Garcia,US
TXN6BCC9A2E1C,ACC0DCDA6D6,CUST0048,2026-04-19T15:11:48,161.41,USD,debit,card,Merchant/Novak,CA
TXN42657B8B8A,ACCADFC9B64,CUST0033,2026-04-19T15:50:25,256.27,USD,credit,ach,Merchant/Smith,DE
TXNEA0D524698,ACC03F03C6C,CUST0056,2026-04-19T16:30:50,477.42,USD,debit,card,Merchant/Smith,GB
TXNC025D40333,ACC97065F64,CUST0010,2026-04-19T17:16:59,446.76,USD,debit,ach,Merchant/Petrov,GB
TXN9A75894088,ACCA2FB0AA2,CUST0055,2026-04-19T17:42:04,1578.16,USD,credit,card,Merchant/Patel,US
TXN7760DFEB48,ACC3B707186,CUST0040,2026-04-19T17:56:19,1304.67,USD,debit,wire,Merchant/Tanaka,FR
TXN62C929DB15,ACC4CDE7B23,CUST0030,2026-04-19T21:16:35,360.24,USD,credit,ach,Merchant/Tanaka,US
TXN0E4A54C213,ACC5F505066,CUST0034,2026-04-20T00:56:40,2550.26,USD,debit,card,Merchant/Chen,CA
TXNCA42F2D46C,ACCFFABD1EA,CUST0058,2026-04-20T02:13:08,231.25,USD,credit,ach,Merchant/Novak,CA
TXNC7B8FE20FC,ACCEFAC59DE,CUST0005,2026-04-20T03:40:35,187.89,USD,debit,wire,Merchant/Rossi,GB
TXN83B0596F54,ACCC8B09A22,CUST0028,2026-04-20T04:00:58,1164.87,USD,credit,ach,Merchant/Kim,US
TXN08B23D0A37,ACCB0FE7B8E,CUST0001,2026-04-20T04:57:07,4301.8,USD,credit,card,Merchant/Ivanov,CA
TXN105F1D5309,ACC07354E61,CUST0009,2026-04-20T07:50:18,387.28,USD,credit,wire,Merchant/Garcia,AU
TXN9854B59BA8,ACC1FBC4FA4,CUST0047,2026-04-20T07:54:17,523.25,USD,credit,card,Merchant/Osei,US
TXNBF65EFAF6D,ACC5114AC6F,CUST0007,2026-04-20T08:47:54,60.15,USD,debit,ach,Merchant/Novak,US
TXN95FFF5B578,ACC6C19808C,CUST0052,2026-04-20T08:49:54,99.38,USD,debit,wire,Merchant/Muller,DE
TXNFBC1F10A7B,ACC4CDE7B23,CUST0030,2026-04-20T09:15:24,673.85,USD,debit,wire,Merchant/Patel,US
TXN408AEDB87B,ACCEBDE943E,CUST0013,2026-04-20T09:34:04,1171.88,USD,debit,wire,Merchant/Ivanov,US
TXN0F504CD453,ACC45BC2335,CUST0046,2026-04-20T10:05:26,1241.19,USD,debit,wire,Merchant/Kim,GB
TXN1C032D3F96,ACC2DFE4DB5,CUST0057,2026-04-20T10:54:01,974.15,USD,debit,card,Merchant/Silva,GB
TXN5A15EAC9C9,ACCF7FB5134,CUST0019,2026-04-20T11:35:51,109.16,USD,credit,wire,Merchant/Novak,AU
TXN11FE04C976,ACC80F345A3,CUST0035,2026-04-20T11:39:20,67.65,USD,credit,card,Merchant/Adeyemi,GB
TXN6067263005,ACCB8287E65,CUST0021,2026-04-20T11:43:38,5532.29,USD,debit,card,Merchant/Garcia,CA
TXN55544DB4A8,ACC8B48892F,CUST0020,2026-04-20T13:26:45,1848.93,USD,debit,ach,Merchant/Petrov,GB
TXN8122B04629,ACC4CDE7B23,CUST0030,2026-04-20T14:00:42,604.82,USD,credit,card,Merchant/Garcia,US
TXN52E7B9001E,ACC2D310D56,CUST0034,2026-04-20T14:52:41,3313.55,USD,debit,ach,Merchant/Lee,CA
TXN0BB1555197,ACC97065F64,CUST0010,2026-04-20T15:03:33,796.82,USD,debit,card,Merchant/Silva,GB
TXN773970E52A,ACC0213993B,CUST0042,2026-04-20T15:11:07,6109.45,USD,credit,card,Merchant/Garcia,CA
TXN140ED591AF,ACCD92A7827,CUST0030,2026-04-20T15:30:22,224.86,USD,credit,card,Merchant/Osei,US
TXNED4307E637,ACC5D6DBE82,CUST0050,2026-04-20T17:21:46,143.26,USD,debit,ach,Merchant/Novak,CA
TXND0C4351760,ACC55550E81,CUST0008,2026-04-20T19:24:29,1970.67,USD,credit,wire,Merchant/Rossi,FR
TXN725BFB03A2,ACC037AE28A,CUST0060,2026-04-20T20:15:08,192.09,USD,debit,card,Merchant/Osei,US
TXNC638585B35,ACC3385515A,CUST0038,2026-04-20T23:13:35,614.23,USD,credit,ach,Merchant/Tanaka,DE
TXNB214906BE7,ACC0DCDA6D6,CUST0048,2026-04-20T23:48:04,626.15,USD,credit,ach,Merchant/Santos,CA
TXNC18D5B315E,ACC26A2D6FD,CUST0041,2026-04-21T00:23:17,627.35,USD,debit,wire,Merchant/Brown,DE
TXNDFBFA8A68B,ACC9A196547,CUST0022,2026-04-21T01:43:05,251.22,USD,credit,wire,Merchant/Cohen,CA
TXN7579BB2910,ACC4CDE7B23,CUST0030,2026-04-21T01:49:44,1103.65,USD,debit,card,Merchant/Patel,US
TXN5D2CCEAC72,ACC2766D0F6,CUST0059,2026-04-21T03:12:43,202.7,USD,debit,ach,Merchant/Smith,AU
TXNDD68DAE8FA,ACCB0FE7B8E,CUST0001,2026-04-21T04:10:51,5948.64,USD,debit,ach,Merchant/Chen,CA
TXN32E8649BE5,ACCADFC9B64,CUST0033,2026-04-21T05:43:01,279.72,USD,credit,ach,Merchant/Novak,DE
TXN4BA9E3F49B,ACC460F828F,CUST0051,2026-04-21T07:32:24,5439.32,USD,credit,wire,Merchant/Rossi,GB
TXN510700ED6C,ACCFFABD1EA,CUST0058,2026-04-21T09:02:39,652.29,USD,credit,card,Merchant/Santos,CA
TXN65C3C77ABC,ACC2DFE4DB5,CUST0057,2026-04-21T09:53:18,1467.42,USD,credit,ach,Merchant/Patel,GB
TXNC818655ED0,ACC7D996011,CUST0031,2026-04-21T11:05:19,181.75,USD,credit,wire,Merchant/Khan,CA
TXN36001D98A3,ACC55550E81,CUST0008,2026-04-21T11:13:08,1213.06,USD,credit,wire,Merchant/Smith,FR
TXN855B1A3340,ACCEFAC59DE,CUST0005,2026-04-21T12:12:39,312.64,USD,debit,ach,Merchant/Novak,GB
TXN1A9FF9B81F,ACCB0FE7B8E,CUST0001,2026-04-21T14:16:30,1545.58,USD,credit,ach,Merchant/Silva,CA
TXN3A8A0AF33A,ACC9DF7F4B1,CUST0004,2026-04-21T15:43:02,305.84,USD,debit,wire,Merchant/Muller,CA
TXN66B5EA2400,ACC037AE28A,CUST0060,2026-04-21T15:47:06,79.65,USD,credit,card,Merchant/Chen,US
TXNB139B3D2C0,ACC196D2187,CUST0027,2026-04-21T17:09:01,1063.13,USD,credit,ach,Merchant/Kim,DE
TXNE063354D84,ACC8B6FCD04,CUST0008,2026-04-21T19:59:07,2728.93,USD,credit,wire,Merchant/Muller,FR
TXNECC1405D5A,ACC5F505066,CUST0034,2026-04-21T20:34:24,3696.16,USD,credit,card,Merchant/Brown,CA
TXN81CD69BA26,ACC55550E81,CUST0008,2026-04-21T21:19:22,3635.07,USD,credit,card,Merchant/Garcia,FR
TXN949F6955C2,ACC5114AC6F,CUST0007,2026-04-21T22:30:43,48.74,USD,debit,wire,Merchant/Osei,US
TXN453DECE7C1,ACC2A9FC930,CUST0003,2026-04-21T23:12:11,236.76,USD,debit,ach,Merchant/Rossi,FR
